,cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran,object_latitude,object_longitude,udaljenost_od_centra
1314,120000.0,43.0,1.0,3,Polunamješten,Dobro stanje,Plin,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1315,385000.0,105.0,3.0,2,Polunamješten,,Centralno (Plin),Hiseta,0.0,Prije 1950,Parket,False,True,True,False,False,False,True,True,True,True,False,True,False,False,43.8562153,18.412978,1973.8
1316,219500.0,71.0,3.0,4,Polunamješten,,Centralno (gradsko),Ramiza Jašara,6.0,2010,Parket,True,True,True,True,True,True,True,True,False,True,True,True,False,False,43.8286586,18.298657,12766.1
1317,273000.0,66.6,3.0,2,Polunamješten,Dobro stanje,Centralno (Plin),,0.0,2010,Parket,True,True,True,False,False,True,True,True,True,False,False,False,False,False,0.0,0.0,0.0
1318,249000.0,75.0,3.0,4,Polunamješten,Dobro stanje,Centralno (gradsko),Adija Mulabegovića,6.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,False,43.8413822,18.341706,8400.0
1319,231150.0,69.0,3.0,5,Polunamješten,,Centralno (Plin),Blažujski drum,0.0,2010,Parket,True,True,True,True,True,True,True,True,True,False,False,True,False,False,43.8302315,18.298879,11864.1
1320,406744.0,104.0,5.0,Prizemlje,Polunamješten,Renoviran,Centralno (gradsko),Avde Hume 2,6.0,,Parket,True,True,False,False,False,False,True,True,False,False,False,True,False,True,43.8627271,18.4091578,3713.5
1321,120000.0,43.0,1.5,11,Polunamješten,,Centralno (gradsko),Bosanska,0.0,,Parket,False,False,False,False,True,False,False,True,False,False,False,False,False,False,43.8430034,18.353741,7316.8
1322,138500.0,57.6,3.0,Prizemlje,Polunamješten,Renoviran,Plin,,0.0,,Brodski,True,False,True,False,False,False,True,True,True,True,False,True,False,False,0.0,0.0,0.0
1323,210000.0,65.0,2.0,3,Polunamješten,,Centralno (Plin),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1324,210000.0,51.0,2.0,3,Polunamješten,Renoviran,Struja,Kemala Kapetanovica,3.0,1970-1979,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,False,43.849346,18.3869062,4641.4
1325,240000.0,80.0,3.0,5,Polunamješten,Novogradnja,Struja,,0.0,2020,,True,True,True,True,True,False,True,True,False,False,True,False,False,False,0.0,0.0,0.0
1326,218000.0,54.0,2.0,3,Polunamješten,Renoviran,Struja,,3.0,,Parket,True,True,True,False,False,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0
1327,249000.0,51.0,2.0,Visoko prizemlje,Polunamješten,,Centralno (gradsko),,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,False,False,False,False,0.0,0.0,0.0
1328,317000.0,89.0,4.0,7,Polunamješten,,Centralno (gradsko),Teheranski trg,3.5,1980-1989,Ostalo,True,True,True,True,True,False,True,True,False,True,False,True,False,False,43.83961455,18.34128294960029,8976.7
1329,234500.0,68.0,3.0,6,Polunamješten,Za renoviranje,Centralno (gradsko),Džemala Bijedića,4.0,1970-1979,Parket,True,False,False,False,True,False,False,False,False,False,False,True,False,False,43.8491952,18.3513892,7284.3
1330,119000.0,35.0,1.5,9,Polunamješten,Renoviran,Centralno (gradsko),,3.0,2015,Parket,True,True,True,False,True,True,True,True,False,False,False,False,False,True,0.0,0.0,0.0
1331,399000.0,85.0,3.0,1,Polunamješten,Dobro stanje,Centralno (gradsko),Zmaja od Bosne,0.0,,Parket,True,True,True,False,True,False,False,True,False,False,False,True,False,False,43.8527726,18.3855245,4315.0
1332,219500.0,71.0,3.0,4,Polunamješten,,Centralno (gradsko),Ramiza Jašara,0.0,,Parket,False,True,True,False,False,True,True,True,False,False,False,True,False,False,43.8286586,18.298657,12766.1
1333,200000.0,66.4,3.0,3,Polunamješten,Dobro stanje,Plin,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1334,480000.0,120.0,4.0,2,Polunamješten,,Centralno (Plin),Skenderija,0.0,Prije 1950,Parket,True,False,True,True,False,False,True,True,True,True,False,True,False,False,43.8555044,18.4134127,2049.3
1335,125000.0,42.0,2.0,Prizemlje,Polunamješten,Renoviran,Struja,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1336,240000.0,76.0,3.0,7,Polunamješten,,Plin,Nikole Šopa,5.0,,Parket,True,False,True,True,True,False,True,True,True,False,True,False,False,False,43.8470669,18.3190874,10563.1
1337,159990.0,92.0,4.0,4,Polunamješten,,Struja,Čamila Marića,0.0,1990-1999,Parket,False,True,True,False,False,False,True,True,False,True,False,True,False,False,43.7995183,18.3091801,16253.7
1338,140000.0,39.0,2.0,5,Polunamješten,,Ostalo,,0.0,,Parket,True,True,True,True,True,True,True,True,False,False,False,False,True,False,0.0,0.0,0.0
1339,241000.0,60.0,3.0,3,Polunamješten,,Plin,Halida Kajtaza,0.0,,,True,True,True,False,True,False,False,True,False,True,False,False,False,False,43.8577732,18.4011962,3172.7
1340,230000.0,56.0,2.0,8,Polunamješten,Renoviran,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1341,149900.0,54.0,2.0,Suteren,Polunamješten,Renoviran,Centralno (gradsko),Prvomajska,0.0,,Parket,True,True,True,False,False,False,False,True,False,False,False,True,False,True,43.8434418,18.3559133,7030.6
1342,159000.0,59.0,2.0,Visoko prizemlje,Polunamješten,,Centralno (Plin),Humska,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8612832,18.3879896,4824.8
1343,273000.0,67.0,3.0,2,Polunamješten,,Centralno (Plin),Branilaca Šipa,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8816817,18.396423,5541.3
1344,330000.0,89.0,4.0,7,Polunamješten,Renoviran,Centralno (gradsko),Teheranski trg,0.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,True,False,True,43.83961455,18.34128294960029,8976.7
1345,175000.0,52.0,2.0,1,Polunamješten,Novogradnja,Centralno (Plin),,5.0,,Parket,True,True,True,True,False,False,True,True,True,False,False,False,False,False,0.0,0.0,0.0
1346,110000.0,36.0,2.0,Prizemlje,Polunamješten,,Centralno (Plin),Dobojska,0.0,,Laminat,False,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8462077,18.3948844,4006.2
1347,450000.0,74.0,3.0,1,Polunamješten,Renoviran,Plin,Hamdije Kreševljakovića,0.0,,Parket,True,True,True,False,False,False,True,True,True,True,True,False,False,True,43.8562683,18.4265096,963.7
1348,210000.0,76.0,2.0,1,Polunamješten,Renoviran,Centralno (gradsko),Paromlinska,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,True,43.8540532,18.3712074,5799.0
1349,628300.0,122.0,4.0,1,Polunamješten,Renoviran,Centralno (Plin),Sutjeska,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,True,43.8616156,18.4135233,2706.7
1350,221000.0,88.0,3.0,4,Polunamješten,,Centralno (gradsko),Hamdije Kapidžića,0.0,1980-1989,Parket,True,True,True,True,False,False,False,True,False,True,False,False,False,False,43.8266817,18.3513495,9462.0
1351,170000.0,47.0,2.0,4,Polunamješten,Parcijalno renoviran,Centralno (gradsko),Trg ZAVNOBIH-a,4.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,True,True,False,False,43.841918,18.3450155,8632.6
1352,278500.0,72.0,4.0,4,Polunamješten,Renoviran,Centralno (Plin),Safvet Bega Bašagića,0.0,,Parket,True,True,True,True,False,False,True,True,True,False,False,True,False,True,43.8614486,18.4315325,309.4
1353,158000.0,58.0,2.0,10,Polunamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1354,348000.0,79.0,3.0,4,Polunamješten,Renoviran,Centralno (gradsko),,5.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,False,False,True,0.0,0.0,0.0
1355,289000.0,72.0,3.0,2,Polunamješten,,Plin,Hadži Idrizova,0.0,1970-1979,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,False,43.8618254,18.4157518,2888.0
1356,130000.0,50.0,2.0,2,Polunamješten,,Struja,Uglješe  Uzelca,3.0,2010,Parket,True,True,True,True,False,True,True,True,False,False,True,False,False,False,43.8523768,18.2908562,13134.7
1357,258000.0,70.0,2.0,1,Polunamješten,Renoviran,Plin,Dr. Mustafe Pintola,2.0,2000-2009,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,True,43.8291436,18.3080028,11531.0
1358,245000.0,80.0,4.0,13,Polunamješten,Novogradnja,Centralno (gradsko),Dr.Silve Rizvanbegović,0.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,False,False,False,43.8428897,18.337725,8515.7
1359,159000.0,56.0,2.0,2,Polunamješten,Dobro stanje,Centralno (gradsko),,0.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0.0,0.0,0.0
1360,329000.0,79.0,3.0,2,Polunamješten,Dobro stanje,Centralno (gradsko),,5.0,1970-1979,Laminat,True,True,True,True,False,False,True,True,False,False,False,True,False,False,0.0,0.0,0.0
1361,233000.0,52.0,2.0,4,Polunamješten,Renoviran,Struja,Muvekita,5.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,False,True,True,43.859135,18.4263837,1464.5
1362,460000.0,76.0,4.0,2,Polunamješten,Renoviran,Centralno (gradsko),Hakije kulenovića,64.0,,Parket,True,True,True,True,True,False,True,True,False,True,False,False,False,True,43.8636383,18.4077222,3791.1
1363,206000.0,60.0,2.0,Prizemlje,Polunamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1364,165000.0,57.0,2.0,2,Polunamješten,,Plin,Voje Dimitrijevića,0.0,1980-1989,Laminat,False,True,True,False,False,False,True,True,False,False,False,True,False,False,43.825025,18.3461408,9976.3
1365,135000.0,48.0,2.0,Visoko prizemlje,Polunamješten,Renoviran,Ostalo,,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,False,False,False,True,0.0,0.0,0.0
1366,125000.0,31.0,0.0,13,Polunamješten,,Centralno (Kotlovnica),Stupska,2.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,False,False,False,43.8392299,18.3246122,9733.5
1367,275000.0,77.0,3.0,1,Polunamješten,Dobro stanje,Centralno (Plin),,0.0,1980-1989,,True,True,True,False,False,False,False,True,True,True,False,False,False,False,0.0,0.0,0.0
1368,181000.0,54.0,2.0,5,Polunamješten,Dobro stanje,Centralno (Plin),,0.0,,,True,True,True,False,False,False,False,True,False,False,False,True,False,False,0.0,0.0,0.0
1369,480000.0,96.0,3.0,1,Polunamješten,Renoviran,Struja,Hamdije Kreševljakovića,0.0,,Parket,True,True,True,True,True,False,True,True,False,True,False,True,False,True,43.8562683,18.4265096,963.7
1370,135000.0,48.0,3.0,Prizemlje,Polunamješten,Renoviran,Ostalo,Rajlovacka cesta,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,False,False,False,True,43.8842984,18.3053712,13502.0
1371,170000.0,52.0,2.0,2,Polunamješten,Parcijalno renoviran,Struja,Bosanskih Gazija,0.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,False,False,False,43.8326622,18.3044433,11394.5
1372,350000.0,73.94,3.0,1,Polunamješten,,Plin,Skenderija 30,2.5,,,False,True,True,False,False,False,True,True,True,True,False,True,False,False,43.85478665,18.41880588094159,1619.9
1373,194000.0,57.0,2.0,19,Polunamješten,,Centralno (gradsko),,8.0,1980-1989,Parket,True,True,True,True,True,False,True,True,False,True,True,True,True,False,0.0,0.0,0.0
1374,139900.0,56.0,2.0,5,Polunamješten,Dobro stanje,Struja,Omladinska,5.0,,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False,43.9330355,18.7936385,40575.7
1375,120000.0,70.0,3.0,5,Polunamješten,,Plin,Dabrobosanska,2.0,2010,Laminat,True,True,True,False,True,False,True,True,True,False,False,False,False,False,43.823273,18.3570119,8783.0
1376,227500.0,65.0,3.0,3,Polunamješten,Renoviran,Plin,Pejton,0.0,1980-1989,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,False,True,43.8353483,18.302551,12567.2
1377,265000.0,51.0,2.0,1,Polunamješten,,Centralno (Plin),Kalemova,5.0,,,True,True,True,True,True,False,True,True,True,False,False,True,False,False,43.8595213,18.4045672,3428.3
1378,230000.0,70.0,3.0,1,Polunamješten,Renoviran,Centralno (gradsko),Trg međunarodnog prijateljstva,6.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,True,43.8440694,18.3411205,8085.7
1379,250000.0,66.0,2.0,2,Polunamješten,Za renoviranje,Plin,Branislava Đurđeva,0.0,,Brodski,False,True,True,False,False,False,True,True,True,True,False,True,False,False,43.8580923,18.415178,2143.7
1380,229000.0,75.0,4.0,6,Polunamješten,Dobro stanje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1381,516000.0,132.0,4.0,1,Polunamješten,Dobro stanje,Centralno (Plin),Titova,0.0,,Parket,False,True,True,False,False,False,True,False,False,False,False,True,False,False,43.8084438,18.28844433934819,16396.4
1382,150000.0,36.0,1.0,11,Polunamješten,Renoviran,Centralno (gradsko),,0.0,,,True,False,False,False,True,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1383,210000.0,70.0,3.0,3,Polunamješten,Renoviran,Centralno (gradsko),,6.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1384,320000.0,63.0,2.0,1,Polunamješten,,Centralno (Plin),Obala Maka Dizdara,0.0,Prije 1950,Parket,False,True,True,False,False,False,True,True,True,True,False,True,False,False,43.8561142,18.4177149,2153.7
1385,210000.0,52.0,2.0,1,Polunamješten,,Centralno (Plin),Prijepoljčeva,5.0,1960-1969,Laminat,True,True,True,False,False,False,True,True,True,True,False,True,False,False,43.8632861,18.4317328,659.1
1386,260000.0,112.0,5.0,3,Polunamješten,,Centralno (gradsko),Trg ZavnoBIH-a,0.0,1970-1979,Parket,True,False,False,False,False,False,False,False,False,False,False,True,False,False,43.841918,18.3450155,8632.6
1387,280000.0,79.0,3.0,7,Polunamješten,,Centralno (Plin),Hifzi Bjelevca,0.0,2000-2009,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,False,43.8453794,18.3234981,10072.2
1388,200000.0,58.0,3.0,Visoko prizemlje,Polunamješten,Renoviran,Centralno (Plin),Adžemovića,0.0,,Parket,False,True,True,False,False,False,False,False,False,False,False,False,False,True,43.8631036,18.4275008,852.5
1389,393855.0,119.0,4.0,8,Polunamješten,,Centralno (Plin),24. juni,0.0,2020,Parket,True,True,True,True,True,True,True,False,True,False,False,True,False,False,43.8159363,18.5673973,15860.2
1390,139000.0,49.0,3.0,Prizemlje,Polunamješten,Dobro stanje,Struja,,0.0,,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1391,189900.0,53.0,2.0,Visoko prizemlje,Polunamješten,Za renoviranje,Centralno (gradsko),Grbavička,3.0,1970-1979,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False,43.8496556,18.3979676,3474.2
1392,850080.0,176.0,5.0,1,Polunamješten,,Centralno (Plin),Husinjska,0.0,2020,Parket,True,True,True,True,False,True,True,True,True,False,True,True,True,False,43.8439379,18.3975055,4447.2
1393,299000.0,82.0,3.0,1,Polunamješten,Renoviran,Centralno (Plin),Avde Smajlovica,6.0,1980-1989,,True,False,False,False,False,False,False,True,False,True,False,False,False,True,43.8475615,18.3976285,3772.1
1394,250000.0,66.0,3.0,2,Polunamješten,,Centralno (Plin),Branislaca Đurđeva,0.0,,Brodski,True,True,True,False,False,False,True,True,True,False,False,True,False,False,0.0,0.0,0.0
1395,370000.0,155.0,5.0,3,Polunamješten,,Centralno (Plin),Huremuša,8.0,,Parket,False,False,False,False,False,False,False,True,True,True,False,True,True,False,43.8521444,18.432463,1459.8
1396,209000.0,76.0,3.0,14,Polunamješten,Za renoviranje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1397,100000.0,53.0,2.0,2,Polunamješten,,Plin,"Ohridska 23, Sarajevo",0.0,,Parket,True,False,False,False,False,False,False,True,True,False,False,False,False,False,43.8462138,18.4053368,3900.9
1398,195000.0,58.0,2.0,16,Polunamješten,Dobro stanje,Centralno (gradsko),Antuna Branka Šimića,0.0,1970-1979,Parket,True,True,True,False,True,False,True,True,False,False,False,True,False,False,43.8478108,18.3767114,5461.8
1399,195000.0,57.0,3.0,8,Polunamješten,,Centralno (Kotlovnica),Stupska,6.0,2015,Parket,True,True,True,True,True,False,False,True,False,False,False,False,False,False,43.8392299,18.3246122,9733.5
1400,138710.0,53.35,1.5,2,Polunamješten,,Struja,Uglješe Uzelca,53.35,2020,Parket,True,True,True,True,False,True,True,True,False,False,False,False,False,False,43.8523768,18.2908562,13134.7
1401,229500.0,70.0,3.0,1,Polunamješten,Renoviran,Centralno (gradsko),,6.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,True,0.0,0.0,0.0
1402,174000.0,72.0,3.0,Visoko prizemlje,Polunamješten,Dobro stanje,Centralno (gradsko),Trg Nezavisnosti,4.0,1980-1989,Parket,True,False,True,False,True,False,False,True,False,True,False,True,False,False,43.8426196,18.3506189,8011.4
1403,165000.0,52.0,2.0,5,Polunamješten,Dobro stanje,Centralno (gradsko),,0.0,,Parket,False,True,True,True,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1404,237000.0,72.0,3.0,1,Polunamješten,Renoviran,Centralno (gradsko),Ive Andrića,0.0,1980-1989,Laminat,True,False,False,False,True,False,False,True,True,True,False,False,False,True,43.845031,18.3477151,7525.5
1405,155000.0,49.0,2.0,4,Polunamješten,Renoviran,Plin,Bosanskih gazija,4.0,,,False,False,False,False,False,False,True,True,True,False,False,True,False,True,43.8326622,18.3044433,11394.5
1406,215000.0,84.0,3.0,4,Polunamješten,,Centralno (Plin),Pejton,5.0,,Parket,True,False,False,False,False,True,False,True,False,True,False,False,False,False,43.8353483,18.302551,12567.2
1407,185000.0,61.0,3.0,Visoko prizemlje,Polunamješten,Dobro stanje,Centralno (gradsko),Grada Bakua,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,False,False,False,43.830007,18.3515702,9075.4
1408,349000.0,102.0,4.0,3,Polunamješten,Renoviran,Centralno (Plin),Gazi Hasan - paše,4.0,2010,Parket,True,True,True,False,True,True,True,True,True,False,False,False,False,True,43.8345409,18.3011273,11996.4
1409,265000.0,81.0,4.0,1,Polunamješten,Renoviran,Struja,Andreja Andrejevica,6.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,True,43.8284412,18.3372514,10211.8
1410,175000.0,52.0,2.0,1,Polunamješten,Dobro stanje,Centralno (Plin),,6.0,2010,Parket,True,True,True,False,False,True,True,True,True,False,True,False,False,False,0.0,0.0,0.0
1411,270000.0,125.0,4.0,7,Polunamješten,,Plin,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1412,153000.0,62.0,3.0,5,Polunamješten,,Centralno (Kotlovnica),,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,True,False,False,False,0.0,0.0,0.0
